resample,ghost_custom_frac,organic_custom_frac,separation
665,1.0,0.26666666666666666,0.7333333333333334
666,1.0,0.3333333333333333,0.6666666666666667
667,1.0,0.16666666666666666,0.8333333333333334
668,1.0,0.2,0.8
669,1.0,0.23333333333333334,0.7666666666666666
670,1.0,0.2,0.8
671,1.0,0.3,0.7
672,1.0,0.16666666666666666,0.8333333333333334
673,1.0,0.3,0.7
674,1.0,0.23333333333333334,0.7666666666666666
675,1.0,0.5,0.5
676,1.0,0.23333333333333334,0.7666666666666666
677,1.0,0.1,0.9
678,1.0,0.3,0.7
679,1.0,0.3333333333333333,0.6666666666666667
680,1.0,0.36666666666666664,0.6333333333333333
681,1.0,0.23333333333333334,0.7666666666666666
682,1.0,0.3333333333333333,0.6666666666666667
683,1.0,0.3,0.7
684,1.0,0.26666666666666666,0.7333333333333334
685,1.0,0.26666666666666666,0.7333333333333334
686,1.0,0.16666666666666666,0.8333333333333334
687,1.0,0.3,0.7
688,1.0,0.23333333333333334,0.7666666666666666
689,1.0,0.26666666666666666,0.7333333333333334
690,1.0,0.3,0.7
691,1.0,0.23333333333333334,0.7666666666666666
692,1.0,0.4,0.6
693,1.0,0.16666666666666666,0.8333333333333334
694,1.0,0.3333333333333333,0.6666666666666667
695,1.0,0.3333333333333333,0.6666666666666667
696,1.0,0.36666666666666664,0.6333333333333333
697,1.0,0.16666666666666666,0.8333333333333334
698,1.0,0.3,0.7
699,1.0,0.1,0.9
700,1.0,0.23333333333333334,0.7666666666666666
701,1.0,0.26666666666666666,0.7333333333333334
702,1.0,0.2,0.8
703,1.0,0.36666666666666664,0.6333333333333333
704,1.0,0.16666666666666666,0.8333333333333334
705,1.0,0.3,0.7
706,1.0,0.23333333333333334,0.7666666666666666
707,1.0,0.13333333333333333,0.8666666666666667
708,1.0,0.16666666666666666,0.8333333333333334
709,1.0,0.36666666666666664,0.6333333333333333
710,1.0,0.36666666666666664,0.6333333333333333
711,1.0,0.3,0.7
712,1.0,0.36666666666666664,0.6333333333333333
713,1.0,0.3333333333333333,0.6666666666666667
714,1.0,0.36666666666666664,0.6333333333333333
715,1.0,0.26666666666666666,0.7333333333333334
716,1.0,0.26666666666666666,0.7333333333333334
717,1.0,0.1,0.9
718,1.0,0.2,0.8
719,1.0,0.23333333333333334,0.7666666666666666
720,1.0,0.36666666666666664,0.6333333333333333
721,1.0,0.2,0.8
722,1.0,0.36666666666666664,0.6333333333333333
723,1.0,0.13333333333333333,0.8666666666666667
724,1.0,0.3333333333333333,0.6666666666666667
725,1.0,0.3,0.7
726,1.0,0.1,0.9
727,1.0,0.2,0.8
728,1.0,0.23333333333333334,0.7666666666666666
729,1.0,0.26666666666666666,0.7333333333333334
730,1.0,0.3,0.7
731,1.0,0.36666666666666664,0.6333333333333333
732,1.0,0.26666666666666666,0.7333333333333334
733,1.0,0.36666666666666664,0.6333333333333333
734,1.0,0.36666666666666664,0.6333333333333333
735,1.0,0.3,0.7
736,1.0,0.43333333333333335,0.5666666666666667
737,1.0,0.2,0.8
738,1.0,0.36666666666666664,0.6333333333333333
739,1.0,0.26666666666666666,0.7333333333333334
740,1.0,0.4,0.6
741,1.0,0.26666666666666666,0.7333333333333334
742,1.0,0.26666666666666666,0.7333333333333334
743,1.0,0.3333333333333333,0.6666666666666667
744,1.0,0.2,0.8
745,1.0,0.36666666666666664,0.6333333333333333
746,1.0,0.23333333333333334,0.7666666666666666
747,1.0,0.3333333333333333,0.6666666666666667
748,1.0,0.16666666666666666,0.8333333333333334
749,1.0,0.23333333333333334,0.7666666666666666
750,1.0,0.26666666666666666,0.7333333333333334
751,1.0,0.26666666666666666,0.7333333333333334
752,1.0,0.26666666666666666,0.7333333333333334
753,1.0,0.4,0.6
754,1.0,0.16666666666666666,0.8333333333333334
755,1.0,0.36666666666666664,0.6333333333333333
756,1.0,0.13333333333333333,0.8666666666666667
757,1.0,0.3,0.7
758,1.0,0.23333333333333334,0.7666666666666666
759,1.0,0.3333333333333333,0.6666666666666667
760,1.0,0.2,0.8
761,1.0,0.2,0.8
762,1.0,0.3333333333333333,0.6666666666666667
763,1.0,0.23333333333333334,0.7666666666666666
764,1.0,0.26666666666666666,0.7333333333333334
765,1.0,0.3,0.7
766,1.0,0.3,0.7
767,1.0,0.23333333333333334,0.7666666666666666
768,1.0,0.4666666666666667,0.5333333333333333
769,1.0,0.13333333333333333,0.8666666666666667
770,1.0,0.13333333333333333,0.8666666666666667
771,1.0,0.3,0.7
772,1.0,0.2,0.8
773,1.0,0.2,0.8
774,1.0,0.23333333333333334,0.7666666666666666
775,1.0,0.3333333333333333,0.6666666666666667
776,1.0,0.1,0.9
777,1.0,0.3333333333333333,0.6666666666666667
778,1.0,0.3,0.7
779,1.0,0.23333333333333334,0.7666666666666666
780,1.0,0.26666666666666666,0.7333333333333334
781,1.0,0.3333333333333333,0.6666666666666667
782,1.0,0.26666666666666666,0.7333333333333334
783,1.0,0.3333333333333333,0.6666666666666667
784,1.0,0.13333333333333333,0.8666666666666667
785,1.0,0.23333333333333334,0.7666666666666666
786,1.0,0.36666666666666664,0.6333333333333333
787,1.0,0.2,0.8
788,1.0,0.1,0.9
789,1.0,0.36666666666666664,0.6333333333333333
790,1.0,0.3333333333333333,0.6666666666666667
791,1.0,0.23333333333333334,0.7666666666666666
792,1.0,0.36666666666666664,0.6333333333333333
793,1.0,0.26666666666666666,0.7333333333333334
794,1.0,0.43333333333333335,0.5666666666666667
795,1.0,0.2,0.8
796,1.0,0.3333333333333333,0.6666666666666667
797,1.0,0.3,0.7
798,1.0,0.4,0.6
799,1.0,0.36666666666666664,0.6333333333333333
800,1.0,0.23333333333333334,0.7666666666666666
801,1.0,0.26666666666666666,0.7333333333333334
802,1.0,0.36666666666666664,0.6333333333333333
803,1.0,0.26666666666666666,0.7333333333333334
804,1.0,0.23333333333333334,0.7666666666666666
805,1.0,0.13333333333333333,0.8666666666666667
806,1.0,0.2,0.8
807,1.0,0.3333333333333333,0.6666666666666667
808,1.0,0.43333333333333335,0.5666666666666667
809,1.0,0.3333333333333333,0.6666666666666667
810,1.0,0.2,0.8
811,1.0,0.3333333333333333,0.6666666666666667
812,1.0,0.26666666666666666,0.7333333333333334
813,1.0,0.3,0.7
814,1.0,0.23333333333333334,0.7666666666666666
815,1.0,0.3,0.7
816,1.0,0.36666666666666664,0.6333333333333333
817,1.0,0.23333333333333334,0.7666666666666666
818,1.0,0.23333333333333334,0.7666666666666666
819,1.0,0.3333333333333333,0.6666666666666667
820,1.0,0.4666666666666667,0.5333333333333333
821,1.0,0.4,0.6
822,1.0,0.3333333333333333,0.6666666666666667
823,1.0,0.1,0.9
824,1.0,0.2,0.8
825,1.0,0.36666666666666664,0.6333333333333333
826,1.0,0.43333333333333335,0.5666666666666667
827,1.0,0.26666666666666666,0.7333333333333334
828,1.0,0.2,0.8
829,1.0,0.4666666666666667,0.5333333333333333
830,1.0,0.3333333333333333,0.6666666666666667
831,1.0,0.26666666666666666,0.7333333333333334
832,1.0,0.16666666666666666,0.8333333333333334
833,1.0,0.1,0.9
834,1.0,0.13333333333333333,0.8666666666666667
835,1.0,0.2,0.8
836,1.0,0.26666666666666666,0.7333333333333334
837,1.0,0.3,0.7
838,1.0,0.43333333333333335,0.5666666666666667
839,1.0,0.16666666666666666,0.8333333333333334
840,1.0,0.16666666666666666,0.8333333333333334
841,1.0,0.16666666666666666,0.8333333333333334
842,1.0,0.2,0.8
843,1.0,0.3,0.7
844,1.0,0.1,0.9
845,1.0,0.2,0.8
846,1.0,0.13333333333333333,0.8666666666666667
847,1.0,0.36666666666666664,0.6333333333333333
848,1.0,0.23333333333333334,0.7666666666666666
849,1.0,0.16666666666666666,0.8333333333333334
850,1.0,0.23333333333333334,0.7666666666666666
851,1.0,0.3,0.7
852,1.0,0.3,0.7
853,1.0,0.26666666666666666,0.7333333333333334
854,1.0,0.2,0.8
855,1.0,0.23333333333333334,0.7666666666666666
856,1.0,0.16666666666666666,0.8333333333333334
857,1.0,0.16666666666666666,0.8333333333333334
858,1.0,0.23333333333333334,0.7666666666666666
859,1.0,0.23333333333333334,0.7666666666666666
860,1.0,0.16666666666666666,0.8333333333333334
861,1.0,0.26666666666666666,0.7333333333333334
862,1.0,0.13333333333333333,0.8666666666666667
863,1.0,0.36666666666666664,0.6333333333333333
864,1.0,0.16666666666666666,0.8333333333333334
865,1.0,0.23333333333333334,0.7666666666666666
866,1.0,0.16666666666666666,0.8333333333333334
867,1.0,0.16666666666666666,0.8333333333333334
868,1.0,0.3,0.7
869,1.0,0.36666666666666664,0.6333333333333333
870,1.0,0.23333333333333334,0.7666666666666666
871,1.0,0.3,0.7
872,1.0,0.26666666666666666,0.7333333333333334
873,1.0,0.3,0.7
874,1.0,0.3333333333333333,0.6666666666666667
875,1.0,0.26666666666666666,0.7333333333333334
876,1.0,0.13333333333333333,0.8666666666666667
877,1.0,0.23333333333333334,0.7666666666666666
878,1.0,0.3,0.7
879,1.0,0.26666666666666666,0.7333333333333334
880,1.0,0.2,0.8
881,1.0,0.4,0.6
882,1.0,0.3333333333333333,0.6666666666666667
883,1.0,0.16666666666666666,0.8333333333333334
884,1.0,0.2,0.8
885,1.0,0.3,0.7
886,1.0,0.3333333333333333,0.6666666666666667
887,1.0,0.26666666666666666,0.7333333333333334
888,1.0,0.26666666666666666,0.7333333333333334
889,1.0,0.2,0.8
890,1.0,0.3,0.7
891,1.0,0.3,0.7
892,1.0,0.4,0.6
893,1.0,0.13333333333333333,0.8666666666666667
894,1.0,0.16666666666666666,0.8333333333333334
895,1.0,0.26666666666666666,0.7333333333333334
896,1.0,0.26666666666666666,0.7333333333333334
897,1.0,0.23333333333333334,0.7666666666666666
898,1.0,0.2,0.8
899,1.0,0.3,0.7
900,1.0,0.23333333333333334,0.7666666666666666
901,1.0,0.26666666666666666,0.7333333333333334
902,1.0,0.2,0.8
903,1.0,0.26666666666666666,0.7333333333333334
904,1.0,0.16666666666666666,0.8333333333333334
905,1.0,0.3,0.7
906,1.0,0.4,0.6
907,1.0,0.3,0.7
908,1.0,0.3333333333333333,0.6666666666666667
909,1.0,0.1,0.9
910,1.0,0.16666666666666666,0.8333333333333334
911,1.0,0.3333333333333333,0.6666666666666667
912,1.0,0.23333333333333334,0.7666666666666666
913,1.0,0.23333333333333334,0.7666666666666666
914,1.0,0.2,0.8
915,1.0,0.2,0.8
916,1.0,0.23333333333333334,0.7666666666666666
917,1.0,0.23333333333333334,0.7666666666666666
918,1.0,0.26666666666666666,0.7333333333333334
919,1.0,0.23333333333333334,0.7666666666666666
920,1.0,0.13333333333333333,0.8666666666666667
921,1.0,0.16666666666666666,0.8333333333333334
922,1.0,0.16666666666666666,0.8333333333333334
923,1.0,0.23333333333333334,0.7666666666666666
924,1.0,0.23333333333333334,0.7666666666666666
925,1.0,0.4,0.6
926,1.0,0.36666666666666664,0.6333333333333333
927,1.0,0.2,0.8
928,1.0,0.3,0.7
929,1.0,0.3,0.7
930,1.0,0.43333333333333335,0.5666666666666667
931,1.0,0.26666666666666666,0.7333333333333334
932,1.0,0.2,0.8
933,1.0,0.3,0.7
934,1.0,0.23333333333333334,0.7666666666666666
935,1.0,0.26666666666666666,0.7333333333333334
936,1.0,0.13333333333333333,0.8666666666666667
937,1.0,0.23333333333333334,0.7666666666666666
938,1.0,0.4,0.6
939,1.0,0.23333333333333334,0.7666666666666666
940,1.0,0.26666666666666666,0.7333333333333334
941,1.0,0.23333333333333334,0.7666666666666666
942,1.0,0.2,0.8
943,1.0,0.2,0.8
944,1.0,0.36666666666666664,0.6333333333333333
945,1.0,0.16666666666666666,0.8333333333333334
946,1.0,0.23333333333333334,0.7666666666666666
947,1.0,0.4,0.6
948,1.0,0.2,0.8
949,1.0,0.16666666666666666,0.8333333333333334
950,1.0,0.3333333333333333,0.6666666666666667
951,1.0,0.36666666666666664,0.6333333333333333
952,1.0,0.43333333333333335,0.5666666666666667
953,1.0,0.23333333333333334,0.7666666666666666
954,1.0,0.2,0.8
955,1.0,0.26666666666666666,0.7333333333333334
956,1.0,0.36666666666666664,0.6333333333333333
957,1.0,0.3333333333333333,0.6666666666666667
958,1.0,0.3,0.7
959,1.0,0.36666666666666664,0.6333333333333333
960,1.0,0.23333333333333334,0.7666666666666666
961,1.0,0.36666666666666664,0.6333333333333333
962,1.0,0.2,0.8
963,1.0,0.36666666666666664,0.6333333333333333
964,1.0,0.23333333333333334,0.7666666666666666
965,1.0,0.2,0.8
966,1.0,0.3,0.7
967,1.0,0.23333333333333334,0.7666666666666666
968,1.0,0.3333333333333333,0.6666666666666667
969,1.0,0.26666666666666666,0.7333333333333334
970,1.0,0.3333333333333333,0.6666666666666667
971,1.0,0.26666666666666666,0.7333333333333334
972,1.0,0.26666666666666666,0.7333333333333334
973,1.0,0.26666666666666666,0.7333333333333334
974,1.0,0.3333333333333333,0.6666666666666667
975,1.0,0.3,0.7
976,1.0,0.26666666666666666,0.7333333333333334
977,1.0,0.23333333333333334,0.7666666666666666
978,1.0,0.3,0.7
979,1.0,0.26666666666666666,0.7333333333333334
980,1.0,0.4,0.6
981,1.0,0.26666666666666666,0.7333333333333334
982,1.0,0.2,0.8
983,1.0,0.23333333333333334,0.7666666666666666
984,1.0,0.4,0.6
985,1.0,0.26666666666666666,0.7333333333333334
986,1.0,0.4,0.6
987,1.0,0.2,0.8
988,1.0,0.3,0.7
989,1.0,0.3333333333333333,0.6666666666666667
990,1.0,0.3333333333333333,0.6666666666666667
991,1.0,0.2,0.8
992,1.0,0.3,0.7
993,1.0,0.23333333333333334,0.7666666666666666
994,1.0,0.3,0.7
995,1.0,0.43333333333333335,0.5666666666666667
996,1.0,0.26666666666666666,0.7333333333333334
997,1.0,0.3,0.7
998,1.0,0.16666666666666666,0.8333333333333334
999,1.0,0.26666666666666666,0.7333333333333334
